DATETIME,RECIPE,ANGLE,RESULT,MOVEMENT_HEAD1_X,MOVEMENT_HEAD2_X,MOVEMENT_HEAD3_X,MOVEMENT_HEAD4_X,MOVEMENT_Y,MOVEMENT_T,HEAD1_RESULT,HEAD1_PIXEL_X,HEAD1_PIXEL_Y,HEAD1_FILE,HEAD2_RESULT,HEAD2_PIXEL_X,HEAD2_PIXEL_Y,HEAD2_FILE,HEAD3_RESULT,HEAD3_PIXEL_X,HEAD3_PIXEL_Y,HEAD3_FILE,HEAD4_RESULT,HEAD4_PIXEL_X,HEAD4_PIXEL_Y,HEAD4_FILE
STRING,STRING,STRING,STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING,BOOL,DOUBLE,DOUBLE,STRING
2017.01.20 01:03:35 676,TFT_SIDE5.46,90,RETRY,0.0038,-0.0051,0.0032,0.0008,-0.0043,0.00038,True,639.532063848018,479.474441623738,.\Image\Alignment\2017\01\20\01.03.35 676\Head1.jpg,True,641.956023655673,480.004782429198,.\Image\Alignment\2017\01\20\01.03.35 676\Head2.jpg,True,639.746161922423,479.456514863169,.\Image\Alignment\2017\01\20\01.03.35 676\Head3.jpg,True,640.349043277554,478.42023043248,.\Image\Alignment\2017\01\20\01.03.35 676\Head4.jpg
2017.01.20 01:03:37 394,TFT_SIDE5.46,90,OK,-0.0013,0.0011,-0.0019,-0.0017,0,0,True,640.335339666362,480.412325655656,.\Image\Alignment\2017\01\20\01.03.37 394\Head1.jpg,True,639.700797552118,481.507187309792,.\Image\Alignment\2017\01\20\01.03.37 394\Head2.jpg,True,640.496958377758,481.126035963758,.\Image\Alignment\2017\01\20\01.03.37 394\Head3.jpg,True,640.460144091507,480.35536458175,.\Image\Alignment\2017\01\20\01.03.37 394\Head4.jpg
2017.01.20 01:07:18 386,TFT_SIDE5.46,0,RETRY,-0.3631,-0.4176,-0.5527,-0.4449,-0.0457,0.01748,True,767.84232314224,493.068963230397,.\Image\Alignment\2017\01\20\01.07.18 386\Head1.jpg,True,768.044676862962,481.071404935761,.\Image\Alignment\2017\01\20\01.07.18 386\Head2.jpg,True,803.857416093638,472.305530283458,.\Image\Alignment\2017\01\20\01.07.18 386\Head3.jpg,True,789.344170593487,443.166794152765,.\Image\Alignment\2017\01\20\01.07.18 386\Head4.jpg
2017.01.20 01:07:20 145,TFT_SIDE5.46,0,RETRY,-0.0354,0.0126,0.0138,-0.0344,0.0059,-0.00543,True,639.852553767199,473.70580970078,.\Image\Alignment\2017\01\20\01.07.20 145\Head1.jpg,True,626.971877277804,479.766962333986,.\Image\Alignment\2017\01\20\01.07.20 145\Head2.jpg,True,626.641262512499,485.018692103274,.\Image\Alignment\2017\01\20\01.07.20 145\Head3.jpg,True,639.560008039913,489.457026955578,.\Image\Alignment\2017\01\20\01.07.20 145\Head4.jpg
2017.01.20 01:07:21 931,TFT_SIDE5.46,0,OK,-0.0006,-0.0005,-0.0002,-0.0024,0,0,True,640.155581756867,479.850289301524,.\Image\Alignment\2017\01\20\01.07.21 931\Head1.jpg,True,640.128536848973,480.730712559714,.\Image\Alignment\2017\01\20\01.07.21 931\Head2.jpg,True,640.061153664608,480.560692183203,.\Image\Alignment\2017\01\20\01.07.21 931\Head3.jpg,True,640.641548687984,479.879877547382,.\Image\Alignment\2017\01\20\01.07.21 931\Head4.jpg
2017.01.20 01:07:40 572,TFT_SIDE5.46,90,RETRY,0.0419,0.0386,-0.0921,-0.0355,0.2351,2E-05,True,628.890620679518,542.785730305289,.\Image\Alignment\2017\01\20\01.07.40 572\Head1.jpg,True,630.61770268566,541.833751735885,.\Image\Alignment\2017\01\20\01.07.40 572\Head2.jpg,True,665.087344102935,541.127742716422,.\Image\Alignment\2017\01\20\01.07.40 572\Head3.jpg,True,649.227520887655,542.51188116006,.\Image\Alignment\2017\01\20\01.07.40 572\Head4.jpg
2017.01.20 01:07:42 494,TFT_SIDE5.46,90,RETRY,0.0023,-0.0007,-0.0001,0.0045,-0.0029,0.00032,True,639.845543857785,479.765145024563,.\Image\Alignment\2017\01\20\01.07.42 494\Head1.jpg,True,640.986238159141,480.459779599108,.\Image\Alignment\2017\01\20\01.07.42 494\Head2.jpg,True,640.837558297455,479.726683947596,.\Image\Alignment\2017\01\20\01.07.42 494\Head3.jpg,True,639.26668344169,478.872282782258,.\Image\Alignment\2017\01\20\01.07.42 494\Head4.jpg
2017.01.20 01:07:44 228,TFT_SIDE5.46,90,OK,-0.001,-0.0007,-0.0011,-0.0015,0,0,True,640.263874315721,480.350201653046,.\Image\Alignment\2017\01\20\01.07.44 228\Head1.jpg,True,640.173604061021,481.109894102367,.\Image\Alignment\2017\01\20\01.07.44 228\Head2.jpg,True,640.301428068222,480.62095112211,.\Image\Alignment\2017\01\20\01.07.44 228\Head3.jpg,True,640.41073440639,480.293755667596,.\Image\Alignment\2017\01\20\01.07.44 228\Head4.jpg
2017.01.20 01:16:26 436,TFT_SIDE5.46,0,RETRY,-0.3877,-0.5567,-0.6892,-0.4693,0.1111,0.02043,True,779.639846620636,539.209020313904,.\Image\Alignment\2017\01\20\01.16.26 436\Head1.jpg,True,780.425385282369,528.089931599107,.\Image\Alignment\2017\01\20\01.16.26 436\Head2.jpg,True,815.306802826759,532.791557453732,.\Image\Alignment\2017\01\20\01.16.26 436\Head3.jpg,True,800.854201253105,480.63627420735,.\Image\Alignment\2017\01\20\01.16.26 436\Head4.jpg
2017.01.20 01:16:28 250,TFT_SIDE5.46,0,RETRY,-0.0032,0.1602,0.1591,-0.0048,0.095,-0.00035,True,640.241669248123,504.84009258013,.\Image\Alignment\2017\01\20\01.16.28 250\Head1.jpg,True,596.384494614068,505.110539555996,.\Image\Alignment\2017\01\20\01.16.28 250\Head2.jpg,True,596.615509064015,505.525923350316,.\Image\Alignment\2017\01\20\01.16.28 250\Head3.jpg,True,640.544189733389,505.771508859599,.\Image\Alignment\2017\01\20\01.16.28 250\Head4.jpg
2017.01.20 01:16:30 131,TFT_SIDE5.46,0,OK,-0.0006,-0.0016,-0.0012,0.0012,0,0,True,640.148806587908,479.978483464564,.\Image\Alignment\2017\01\20\01.16.30 131\Head1.jpg,True,640.42907461868,480.299355707714,.\Image\Alignment\2017\01\20\01.16.30 131\Head2.jpg,True,640.315157375936,480.836513179298,.\Image\Alignment\2017\01\20\01.16.30 131\Head3.jpg,True,639.682768542861,480.101800984485,.\Image\Alignment\2017\01\20\01.16.30 131\Head4.jpg
2017.01.20 01:16:48 786,TFT_SIDE5.46,90,RETRY,-0.193,-0.2343,-0.3688,-0.2718,0.2241,0.00954,True,705.415242707136,555.735988412759,.\Image\Alignment\2017\01\20\01.16.48 786\Head1.jpg,True,706.671280569195,543.824875999991,.\Image\Alignment\2017\01\20\01.16.48 786\Head2.jpg,True,742.109803191902,540.146524298816,.\Image\Alignment\2017\01\20\01.16.48 786\Head3.jpg,True,725.918257423247,529.079444343547,.\Image\Alignment\2017\01\20\01.16.48 786\Head4.jpg
2017.01.20 01:16:50 693,TFT_SIDE5.46,90,RETRY,-0.0036,0.0367,0.0381,-0.0043,0.0227,-0.00106,True,639.415525640172,484.265274820291,.\Image\Alignment\2017\01\20\01.16.50 693\Head1.jpg,True,630.303335333995,486.570798179217,.\Image\Alignment\2017\01\20\01.16.50 693\Head2.jpg,True,629.925184475304,486.478642638622,.\Image\Alignment\2017\01\20\01.16.50 693\Head3.jpg,True,639.580490894276,487.238970649194,.\Image\Alignment\2017\01\20\01.16.50 693\Head4.jpg
2017.01.20 01:16:52 411,TFT_SIDE5.46,90,OK,-0.0002,-0.0076,-0.0061,0.0005,0,0,True,640.054103951083,479.304041266004,.\Image\Alignment\2017\01\20\01.16.52 411\Head1.jpg,True,642.026198389981,480.355018268091,.\Image\Alignment\2017\01\20\01.16.52 411\Head2.jpg,True,641.632830328511,479.82626894277,.\Image\Alignment\2017\01\20\01.16.52 411\Head3.jpg,True,639.855250246281,479.257209618509,.\Image\Alignment\2017\01\20\01.16.52 411\Head4.jpg
2017.01.20 01:29:26 441,TFT_SIDE5.46,0,RETRY,-0.4329,-0.3844,-0.5189,-0.5131,0.0313,0.01825,True,787.855734206747,514.73025298467,.\Image\Alignment\2017\01\20\01.29.26 441\Head1.jpg,True,788.461792510222,495.775341356146,.\Image\Alignment\2017\01\20\01.29.26 441\Head2.jpg,True,824.083797263447,471.121024449527,.\Image\Alignment\2017\01\20\01.29.26 441\Head3.jpg,True,808.785469028996,462.598260066931,.\Image\Alignment\2017\01\20\01.29.26 441\Head4.jpg
2017.01.20 01:29:28 309,TFT_SIDE5.46,0,RETRY,0.0529,-0.0042,-0.0031,0.0518,0.0496,0.00799,True,639.990303840057,504.789276345306,.\Image\Alignment\2017\01\20\01.29.28 309\Head1.jpg,True,654.753420155145,497.483587461433,.\Image\Alignment\2017\01\20\01.29.28 309\Head2.jpg,True,654.426145325221,490.071124799204,.\Image\Alignment\2017\01\20\01.29.28 309\Head3.jpg,True,640.274768474758,481.561657900377,.\Image\Alignment\2017\01\20\01.29.28 309\Head4.jpg
2017.01.20 01:29:30 164,TFT_SIDE5.46,0,RETRY,-0.0016,-0.0011,-0.0012,0.0016,-0.0004,-0.00037,True,639.770591124606,479.358171938839,.\Image\Alignment\2017\01\20\01.29.30 164\Head1.jpg,True,639.002525405647,480.25383180514,.\Image\Alignment\2017\01\20\01.29.30 164\Head2.jpg,True,639.033410242751,480.957766065772,.\Image\Alignment\2017\01\20\01.29.30 164\Head3.jpg,True,638.936874542323,480.414435062483,.\Image\Alignment\2017\01\20\01.29.30 164\Head4.jpg
2017.01.20 01:29:31 910,TFT_SIDE5.46,0,OK,0.0022,0.0036,0.0033,0.0005,0,0,True,639.419107366777,479.654259700527,.\Image\Alignment\2017\01\20\01.29.31 910\Head1.jpg,True,639.039419893011,480.176225975115,.\Image\Alignment\2017\01\20\01.29.31 910\Head2.jpg,True,639.114223552084,480.557065679849,.\Image\Alignment\2017\01\20\01.29.31 910\Head3.jpg,True,639.870871940775,479.711301155444,.\Image\Alignment\2017\01\20\01.29.31 910\Head4.jpg
2017.01.20 01:29:50 521,TFT_SIDE5.46,90,RETRY,-0.0905,-0.125,-0.2556,-0.1688,0.2119,0.01185,True,681.390205134124,556.345990391294,.\Image\Alignment\2017\01\20\01.29.50 521\Head1.jpg,True,683.239811649987,533.896410400571,.\Image\Alignment\2017\01\20\01.29.50 521\Head2.jpg,True,717.701681715813,524.998517409648,.\Image\Alignment\2017\01\20\01.29.50 521\Head3.jpg,True,701.86784624569,523.073202942345,.\Image\Alignment\2017\01\20\01.29.50 521\Head4.jpg
2017.01.20 01:29:52 419,TFT_SIDE5.46,90,RETRY,0.0188,0.0394,0.0394,0.0195,0.0375,0.00309,True,639.464964133949,495.175031636287,.\Image\Alignment\2017\01\20\01.29.52 419\Head1.jpg,True,632.156691263936,493.134495594883,.\Image\Alignment\2017\01\20\01.29.52 419\Head2.jpg,True,632.115303040097,490.711462957853,.\Image\Alignment\2017\01\20\01.29.52 419\Head3.jpg,True,639.238126633718,486.43250035147,.\Image\Alignment\2017\01\20\01.29.52 419\Head4.jpg
2017.01.20 01:29:54 205,TFT_SIDE5.46,90,RETRY,-0.004,0.0085,0.0083,-0.0029,0.0076,-0.00035,True,640.56387975295,481.435546537982,.\Image\Alignment\2017\01\20\01.29.54 205\Head1.jpg,True,638.581604861612,482.965580189995,.\Image\Alignment\2017\01\20\01.29.54 205\Head2.jpg,True,638.613165179929,482.193378326249,.\Image\Alignment\2017\01\20\01.29.54 205\Head3.jpg,True,640.270835428915,482.406951573956,.\Image\Alignment\2017\01\20\01.29.54 205\Head4.jpg
2017.01.20 01:29:56 004,TFT_SIDE5.46,90,OK,0.0001,-0.0049,-0.0053,0.0007,0,0,True,639.971911526192,479.463243597926,.\Image\Alignment\2017\01\20\01.29.56 004\Head1.jpg,True,641.306464213657,480.666236254444,.\Image\Alignment\2017\01\20\01.29.56 004\Head2.jpg,True,641.414148472649,479.882246850473,.\Image\Alignment\2017\01\20\01.29.56 004\Head3.jpg,True,639.802479358723,479.387309696263,.\Image\Alignment\2017\01\20\01.29.56 004\Head4.jpg
2017.01.20 01:37:24 036,TFT_SIDE5.46,0,RETRY,-0.5407,-0.5484,-0.6811,-0.6227,0.0925,0.01637,True,813.333711499782,528.338345395502,.\Image\Alignment\2017\01\20\01.37.24 036\Head1.jpg,True,814.969068537713,510.101215606587,.\Image\Alignment\2017\01\20\01.37.24 036\Head2.jpg,True,850.010991539468,494.852561315641,.\Image\Alignment\2017\01\20\01.37.24 036\Head3.jpg,True,834.537011879743,481.738462021688,.\Image\Alignment\2017\01\20\01.37.24 036\Head4.jpg
2017.01.20 01:37:25 849,TFT_SIDE5.46,0,RETRY,-0.0095,-0.01,-0.0121,-0.0083,-0.011,-0.00144,True,639.982383212309,474.973746402511,.\Image\Alignment\2017\01\20\01.37.25 849\Head1.jpg,True,639.631539135828,477.059856755532,.\Image\Alignment\2017\01\20\01.37.25 849\Head2.jpg,True,640.207499458333,478.713563943974,.\Image\Alignment\2017\01\20\01.37.25 849\Head3.jpg,True,639.668485538142,479.16845954742,.\Image\Alignment\2017\01\20\01.37.25 849\Head4.jpg
2017.01.20 01:37:27 677,TFT_SIDE5.46,0,OK,-0.0017,-0.0002,0.0016,-0.0002,0,0,True,640.445909779623,480.79706266136,.\Image\Alignment\2017\01\20\01.37.27 677\Head1.jpg,True,640.061974763709,481.021679768224,.\Image\Alignment\2017\01\20\01.37.27 677\Head2.jpg,True,639.57565907099,481.742102089971,.\Image\Alignment\2017\01\20\01.37.27 677\Head3.jpg,True,640.044883673043,480.896831158968,.\Image\Alignment\2017\01\20\01.37.27 677\Head4.jpg
2017.01.20 01:37:46 433,TFT_SIDE5.46,90,RETRY,-0.0755,-0.092,-0.2214,-0.1532,0.0738,0.00364,True,665.456610565506,505.769885917272,.\Image\Alignment\2017\01\20\01.37.46 433\Head1.jpg,True,667.354648440945,503.477519014358,.\Image\Alignment\2017\01\20\01.37.46 433\Head2.jpg,True,701.61464322695,501.027262721643,.\Image\Alignment\2017\01\20\01.37.46 433\Head3.jpg,True,685.976373183852,495.678986229125,.\Image\Alignment\2017\01\20\01.37.46 433\Head4.jpg
2017.01.20 01:37:48 274,TFT_SIDE5.46,90,RETRY,-0.0019,0.0111,0.0091,-0.0026,0.0099,-0.00048,True,639.797653351208,481.823378092714,.\Image\Alignment\2017\01\20\01.37.48 274\Head1.jpg,True,637.52343121708,483.460760074308,.\Image\Alignment\2017\01\20\01.37.48 274\Head2.jpg,True,638.059617243625,483.008825502153,.\Image\Alignment\2017\01\20\01.37.48 274\Head3.jpg,True,639.97421573568,483.176301740953,.\Image\Alignment\2017\01\20\01.37.48 274\Head4.jpg
2017.01.20 01:37:50 047,TFT_SIDE5.46,90,OK,0,-0.0046,-0.0043,-0.0007,0,0,True,639.991873161307,479.717399756505,.\Image\Alignment\2017\01\20\01.37.50 047\Head1.jpg,True,641.216395758803,480.997743259284,.\Image\Alignment\2017\01\20\01.37.50 047\Head2.jpg,True,641.151266087059,480.110002867646,.\Image\Alignment\2017\01\20\01.37.50 047\Head3.jpg,True,640.177599921697,479.581161309216,.\Image\Alignment\2017\01\20\01.37.50 047\Head4.jpg
2017.01.20 01:41:19 687,TFT_SIDE5.46,0,RETRY,-0.5903,-0.7822,-0.9196,-0.6752,0.1291,0.02125,True,835.203727387291,545.188228416234,.\Image\Alignment\2017\01\20\01.41.19 687\Head1.jpg,True,835.796268234124,490.393258560023,.\Image\Alignment\2017\01\20\01.41.19 687\Head2.jpg,True,872.07585477979,497.762246403701,.\Image\Alignment\2017\01\20\01.41.19 687\Head3.jpg,True,857.104270935935,484.49201871314,.\Image\Alignment\2017\01\20\01.41.19 687\Head4.jpg
2017.01.20 01:41:21 583,TFT_SIDE5.46,0,RETRY,-0.0303,0.155,0.1605,-0.0274,-0.0266,-0.00437,True,640.37755932197,466.573387462027,.\Image\Alignment\2017\01\20\01.41.21 583\Head1.jpg,True,591.360399831946,471.71805680644,.\Image\Alignment\2017\01\20\01.41.21 583\Head2.jpg,True,589.965006415733,475.624287004873,.\Image\Alignment\2017\01\20\01.41.21 583\Head3.jpg,True,639.59796111145,479.266986709591,.\Image\Alignment\2017\01\20\01.41.21 583\Head4.jpg
2017.01.20 01:41:23 328,TFT_SIDE5.46,0,RETRY,-0.0032,-0.0068,-0.011,-0.0052,0.0007,-0.00016,True,640.566361995555,479.94284824617,.\Image\Alignment\2017\01\20\01.41.23 328\Head1.jpg,True,640.478874477804,480.368068747587,.\Image\Alignment\2017\01\20\01.41.23 328\Head2.jpg,True,641.584432955517,481.104047242934,.\Image\Alignment\2017\01\20\01.41.23 328\Head3.jpg,True,641.094870568034,480.424504743194,.\Image\Alignment\2017\01\20\01.41.23 328\Head4.jpg
2017.01.20 01:41:25 074,TFT_SIDE5.46,0,RETRY,0.0017,0.0022,0.0036,0.0025,0.0005,0.00016,True,639.828121512535,480.347060147802,.\Image\Alignment\2017\01\20\01.41.25 074\Head1.jpg,True,639.0729761334,480.780260510892,.\Image\Alignment\2017\01\20\01.41.25 074\Head2.jpg,True,638.682874049008,480.968573897458,.\Image\Alignment\2017\01\20\01.41.25 074\Head3.jpg,True,639.619261566523,479.894496266922,.\Image\Alignment\2017\01\20\01.41.25 074\Head4.jpg
2017.01.20 01:41:26 793,TFT_SIDE5.46,0,OK,0,0.0012,0.0021,-0.0009,0,0,True,640.001355238707,480.02583897718,.\Image\Alignment\2017\01\20\01.41.26 793\Head1.jpg,True,639.671707877083,480.697265953997,.\Image\Alignment\2017\01\20\01.41.26 793\Head2.jpg,True,639.440514972713,480.861973629143,.\Image\Alignment\2017\01\20\01.41.26 793\Head3.jpg,True,640.244723412357,479.796089172321,.\Image\Alignment\2017\01\20\01.41.26 793\Head4.jpg
2017.01.20 01:41:45 431,TFT_SIDE5.46,90,RETRY,-0.0908,-0.1048,-0.2316,-0.1692,-0.0007,0.00598,True,672.935932708082,489.796610696948,.\Image\Alignment\2017\01\20\01.41.45 431\Head1.jpg,True,676.252732353071,484.93245465471,.\Image\Alignment\2017\01\20\01.41.45 431\Head2.jpg,True,709.910161872652,477.47413661939,.\Image\Alignment\2017\01\20\01.41.45 431\Head3.jpg,True,693.72095183137,473.228039126775,.\Image\Alignment\2017\01\20\01.41.45 431\Head4.jpg
